Conn_id, Client_IP, Server_IP, IP_protocol,UDP_client_port, UDP_server_port, Transaction_id, Start time,num_in_packets, num_out_packets, max_packet_size_in, min_packet_size_in, max_diff_time_in, min_diff_time_in, SumSquareInPacketTimeDiff, RTT
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 64, 10:49:55, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 65, 10:49:55, 1944, 146, 1250, 564, 0.005528, 0.000001, null, 0.005292
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 66, 10:50:6, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 67, 10:50:6, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 68, 10:50:6, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 69, 10:50:6, 1791, 99, 1250, 796, 0.005736, 0.000001, null, 0.005179
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 70, 10:50:16, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 71, 10:50:16, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 72, 10:50:16, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 73, 10:50:16, 1537, 75, 1250, 692, 0.003874, 0.000001, null, 0.005485
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 74, 10:50:26, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 75, 10:50:26, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 76, 10:50:26, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 77, 10:50:26, 1643, 102, 1250, 947, 0.005162, 0.000001, null, 0.005235
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 78, 10:50:36, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 79, 10:50:36, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 80, 10:50:36, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 81, 10:50:36, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 82, 10:50:36, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 83, 10:50:37, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 84, 10:50:37, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 85, 10:50:37, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
44, 82.166.22.14, 192.168.3.137, 17, 48740, 443, 86, 10:50:39, 1, 1, 1250, 1250, 0.000000, -1.000000, null, 1.555006
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 0, 11:14:4, 4075, 275, 1250, 530, 0.124124, 0.000001, null, 0.003633
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 1, 11:14:5, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 2, 11:14:5, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 3, 11:14:5, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 4, 11:14:5, 4238, 295, 1250, 1048, 0.092438, 0.000001, null, 0.002670
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 5, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 6, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 7, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 8, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 9, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 10, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 11, 11:14:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 12, 11:14:10, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 13, 11:14:12, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
45, 212.143.195.14, 192.168.3.137, 17, 51334, 443, 14, 11:14:14, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 0, 10:51:34, 4, 1, 1250, 1250, 0.000006, 0.000001, null, 0.005810
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 1, 10:51:34, 2, 4, 1250, 530, 0.040566, 0.040566, null, 0.003470
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 2, 10:51:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 3, 10:51:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 4, 10:51:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 5, 10:51:44, 1685, 128, 1250, 1246, 0.042741, 0.000001, null, 0.004727
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 6, 10:51:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 7, 10:51:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 8, 10:51:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 9, 10:51:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 10, 10:51:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 11, 10:51:54, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 12, 10:51:54, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 13, 10:51:55, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 14, 10:51:56, 645, 33, 1250, 1228, 0.004818, 0.000001, null, 1.107771
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 15, 10:51:57, 64, 0, 1250, 1250, 0.002279, 0.000001, null, 0.001105
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 16, 10:51:57, 1087, 71, 1250, 804, 0.004848, 0.000001, null, 0.000672
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 17, 10:52:3, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 18, 10:52:3, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 19, 10:52:3, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 20, 10:52:3, 1833, 139, 1250, 683, 0.004638, 0.000001, null, 0.004543
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 21, 10:52:16, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 22, 10:52:16, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 23, 10:52:16, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 24, 10:52:16, 1758, 129, 1250, 1117, 0.004995, 0.000001, null, 0.004765
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 25, 10:52:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 26, 10:52:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 27, 10:52:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 28, 10:52:25, 1681, 141, 1250, 1062, 0.287068, 0.000001, null, 0.004487
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 29, 10:52:34, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 30, 10:52:34, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 31, 10:52:34, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 32, 10:52:34, 1626, 91, 1250, 1246, 0.004382, 0.000001, null, 0.004710
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 33, 10:52:45, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 34, 10:52:45, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 35, 10:52:45, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 36, 10:52:45, 1646, 87, 1250, 755, 0.004631, 0.000001, null, 0.004584
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 37, 10:52:56, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 38, 10:52:56, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 39, 10:52:56, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 40, 10:52:56, 1539, 85, 1250, 729, 0.004594, 0.000001, null, 0.004813
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 41, 10:53:7, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 42, 10:53:7, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 43, 10:53:7, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 44, 10:53:7, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 45, 10:53:7, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 46, 10:53:8, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 47, 10:53:8, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 48, 10:53:8, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 49, 10:53:10, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
46, 82.166.22.14, 192.168.3.137, 17, 56739, 443, 50, 10:53:12, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 0, 10:54:9, 5, 4, 1250, 530, 0.003714, 0.000002, null, 0.006251
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 1, 10:54:11, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 2, 10:54:11, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 3, 10:54:11, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 4, 10:54:11, 1778, 145, 1250, 574, 0.153044, 0.000001, null, 0.004871
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 5, 10:54:20, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 6, 10:54:20, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 7, 10:54:20, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 8, 10:54:20, 1731, 78, 1250, 676, 0.038416, 0.000001, null, 0.004793
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 9, 10:54:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 10, 10:54:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 11, 10:54:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 12, 10:54:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 13, 10:54:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 14, 10:54:32, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 15, 10:54:32, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 16, 10:54:32, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 17, 10:54:34, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
47, 82.166.22.14, 192.168.3.137, 17, 39116, 443, 18, 10:54:35, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 0, 10:55:19, 5, 6, 1250, 530, 0.002999, 0.000003, null, 0.005524
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 1, 10:55:23, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 2, 10:55:23, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 3, 10:55:23, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 4, 10:55:23, 1587, 157, 1250, 530, 0.003920, 0.000001, null, 0.004102
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 5, 10:55:33, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 6, 10:55:33, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 7, 10:55:33, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 8, 10:55:33, 1725, 108, 1250, 554, 0.004001, 0.000001, null, 0.004237
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 9, 10:55:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 10, 10:55:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 11, 10:55:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 12, 10:55:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 13, 10:55:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 14, 10:55:44, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 15, 10:55:45, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 16, 10:55:45, 1547, 97, 1250, 692, 0.004200, 0.000001, null, 0.545555
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 17, 10:55:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 18, 10:55:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 19, 10:55:53, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 20, 10:55:53, 1605, 90, 1250, 666, 0.003991, 0.000001, null, 0.003990
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 21, 10:56:2, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 22, 10:56:2, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 23, 10:56:2, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 24, 10:56:2, 1760, 90, 1250, 571, 0.003719, 0.000001, null, 0.004006
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 25, 10:56:12, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 26, 10:56:12, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 27, 10:56:12, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 28, 10:56:12, 1984, 95, 1250, 679, 0.003957, 0.000001, null, 0.003966
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 29, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 30, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 31, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 32, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 33, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 34, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 35, 10:56:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 36, 10:56:26, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 37, 10:56:27, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
48, 82.166.22.14, 192.168.3.137, 17, 49458, 443, 38, 10:56:29, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 0, 10:56:41, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 1, 10:56:41, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 2, 10:56:41, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 3, 10:56:41, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 4, 10:56:41, 4, 3, 1250, 1250, 0.000004, 0.000002, null, 0.005514
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 5, 10:56:41, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 6, 10:56:41, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 7, 10:56:41, 1937, 176, 1250, 516, 0.108416, 0.000001, null, 0.002917
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 8, 10:56:42, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 9, 10:56:42, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 10, 10:56:42, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
49, 82.166.22.14, 192.168.3.137, 17, 50624, 443, 11, 10:56:42, 1019, 68, 1250, 826, 0.011224, 0.000001, null, 0.003855
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 0, 11:13:25, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 1, 11:13:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 2, 11:13:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 3, 11:13:25, 0, 1, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 4, 11:13:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 5, 11:13:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 6, 11:13:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 7, 11:13:25, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 8, 11:13:26, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 9, 11:13:27, 1, 0, 1250, 1250, 0.000000, -1.000000, null, 0.004274
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 10, 11:13:27, 5, 5, 1250, 580, 0.003972, 0.000021, null, 0.004281
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 11, 11:13:27, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 12, 11:13:27, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 13, 11:13:27, 2, 1, 1246, 531, 0.001720, 0.001720, null, 0.001910
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 14, 11:13:27, 729, 93, 1250, 1220, 0.004198, 0.000001, null, 0.002127
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 15, 11:13:27, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 16, 11:13:27, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 17, 11:13:27, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 18, 11:13:27, 714, 60, 1250, 509, 0.004064, 0.000001, null, 0.003687
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 19, 11:13:28, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 20, 11:13:28, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 21, 11:13:28, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 22, 11:13:28, 436, 36, 1250, 993, 0.104768, 0.000001, null, 0.003707
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 23, 11:13:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 24, 11:13:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 25, 11:13:31, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 26, 11:13:31, 1920, 139, 1250, 720, 0.123759, 0.000001, null, 0.003841
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 27, 11:13:40, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 28, 11:13:40, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 29, 11:13:40, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 30, 11:13:40, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
50, 212.143.195.14, 192.168.3.137, 17, 39806, 443, 31, 11:13:40, 0, 0, 0, 0, 0.000000, 0.000000, null, -1.000000
